N,effect,t_design,power,effect_estimate,prob_effect,sd_effect_estimate
35,1.3,3,0,0.0294941609860871,0.6035,0.117257270845665
50,1.3,3,0,0.0903030728536897,0.8565,0.0877034672465
65,1.3,3,1,0.27018022955776,0.997,0.0954617451137786
15,1.5,3,1,0.390111537065165,0.985,0.174226658870662
35,1.5,3,1,0.213306695463981,0.9795,0.106567931858445
50,1.5,3,1,0.29461554970627,1,0.0838192573188115
65,1.5,3,1,0.26199229419345,0.9985,0.0802439630187873
15,1.3,4,0,-0.122787448183314,0.1905,0.138534525847865
35,1.3,4,0,0.185186439486592,0.9105,0.139632344014138
50,1.3,4,1,0.259203988022275,0.9965,0.092147291025876
65,1.3,4,1,0.184811853972231,0.9845,0.0869210147720823
15,1.5,4,1,0.373928008318647,0.9865,0.171768166726537
35,1.5,4,1,0.327701416704274,0.9805,0.152194271338526
50,1.5,4,1,0.189886289635131,0.9795,0.0944140765972013
65,1.5,4,1,0.217934751742537,0.9955,0.0765640685956001
50,1,1,0,0.027385886823954,0.607,0.0943592647883672
15,1.3,1,0,0.0671830932216027,0.6295,0.190923711922473
35,1.3,1,1,0.240187339305232,0.9855,0.107466863625911
50,1.3,1,1,0.207184440488622,0.9935,0.089147295708372
65,1.3,1,1,0.299089391754177,1,0.0712704921876253
15,1.5,1,0,0.23918167931065,0.947,0.144123540722311
35,1.5,1,1,0.370154196193715,1,0.109220361868232
50,1.5,1,1,0.278529952319941,0.9985,0.0980454163186903
65,1.5,1,1,0.313197877553698,1,0.0812659299459035
15,1.3,2,0,0.179731357481409,0.836,0.187386952973553
35,1.3,2,1,0.311727614087418,0.998,0.110943723484922
50,1.3,2,0,0.109344867368001,0.8785,0.092009015330865
65,1.3,2,1,0.200811462414697,0.999,0.0634623017472021
15,1.5,2,0,0.0479798726516427,0.657,0.136276869632958
35,1.5,2,1,0.228104174689909,0.981,0.116997479426851
50,1.5,2,1,0.361802530891565,1,0.0923943146408476
65,1.5,2,1,0.373485730705827,1,0.0927181032020244
15,1.3,3,0,0.169809683157779,0.789,0.214904390122723
35,1.3,3,0,0.157666175578653,0.9225,0.112626318538718
50,1.3,3,1,0.326931952130024,1,0.0812849047650966
65,1.3,3,0,0.0300141492863366,0.6515,0.0798871632587747
15,1.5,3,0,0.0106305373053623,0.5285,0.161207927306487
35,1.5,3,1,0.396850813210028,1,0.100298161568201
50,1.5,3,1,0.240922212618487,0.9995,0.0863931500584048
65,1.5,3,1,0.508608961757977,1,0.0897358913188804
15,1.3,4,0,0.100616198544732,0.751,0.156500519184356
35,1.3,4,0,0.135451654345632,0.8955,0.105953610020615
50,1.3,4,0,0.134585771113839,0.9525,0.0799419787160807
65,1.3,4,1,0.261908934233814,0.9995,0.0893607860359835
15,1.5,4,0,0.185488191154296,0.8295,0.20657404581187
35,1.5,4,0,0.153220272647146,0.9015,0.119624610227088
50,1.5,4,1,0.36753441326299,1,0.105455089572801
65,1.5,4,1,0.348229763214552,1,0.100005641092831
50,1,1,0,-0.0663419044135499,0.2255,0.0904929830081861
15,1.3,1,1,0.406786269339243,0.994,0.157661999435487
35,1.3,1,0,0.122137031809333,0.8725,0.106541556214779
50,1.3,1,1,0.176035745053981,0.977,0.0872594871560833
65,1.3,1,1,0.225686188373503,1,0.0730498413550388
15,1.5,1,0,0.104880803432909,0.741,0.174515887106466
35,1.5,1,0,0.216396127163779,0.9515,0.132488136907322
50,1.5,1,1,0.392197987605359,1,0.0933890555589683
65,1.5,1,1,0.303131122125741,1,0.0758671381612498
15,1.3,2,1,0.704390129946474,0.9995,0.207303805796148
35,1.3,2,0,0.245986781502135,0.968,0.131435654085524
50,1.3,2,1,0.31099703195715,1,0.084910002001926
65,1.3,2,1,0.19004244266001,0.994,0.0742017471663124
15,1.5,2,0,-0.032695728849825,0.404,0.145285762268351
35,1.5,2,1,0.296172491285946,0.9965,0.111465834688719
50,1.5,2,1,0.324826298277354,0.9975,0.110517853990909
65,1.5,2,1,0.30172391636273,1,0.080997980872431
15,1.3,3,0,0.221482193745784,0.903,0.173537383345759
35,1.3,3,0,0.208639987883777,0.9695,0.110354126236911
50,1.3,3,0,0.103494341376718,0.892,0.0827905071351105
65,1.3,3,0,0.0961409015708528,0.8975,0.0772575357557523
15,1.5,3,0,0.0821551657004871,0.7855,0.105840898685969
35,1.5,3,0,0.18779133235217,0.9605,0.109263754600673
50,1.5,3,1,0.402643710467733,1,0.0876724419199818
65,1.5,3,1,0.215154946775083,0.9945,0.0811058912626791
15,1.3,4,1,0.345070722034502,0.982,0.169536612633082
35,1.3,4,0,0.108918919876059,0.879,0.0942715935694362
50,1.3,4,1,0.165286312053386,0.9795,0.0784469384184556
65,1.3,4,1,0.227955600130804,0.997,0.0847861499978036
15,1.5,4,0,0.134161388406393,0.759,0.203585753537219
35,1.5,4,1,0.240367758119511,0.9815,0.115756309710534
50,1.5,4,1,0.379836628429695,1,0.0878834666775123
65,1.5,4,1,0.279703928211391,0.9975,0.0928852866032296
50,1,1,0,-0.132501108133547,0.048,0.0810733626948145
15,1.3,1,1,0.351239554712698,0.9885,0.153558425782978
35,1.3,1,1,0.236022975963173,0.992,0.0957346972312526
50,1.3,1,1,0.22755891587847,0.9955,0.0842981546160582
65,1.3,1,1,0.282435557160948,1,0.0784210232759863
15,1.5,1,1,0.823019518032351,1,0.156810983007021
35,1.5,1,1,0.245954511878581,0.995,0.0947450704014396
50,1.5,1,1,0.19514407550157,0.989,0.0820710397177005
65,1.5,1,1,0.322053517534774,1,0.0770095797100342
15,1.3,2,1,0.416280969793737,0.9765,0.212088819531191
35,1.3,2,0,0.0648217454831969,0.7355,0.102634619952375
50,1.3,2,1,0.248138939546151,0.9985,0.0904500618389976
65,1.3,2,1,0.259859005058335,0.998,0.0871256459575565
15,1.5,2,0,0.227078568637363,0.9705,0.126316880341481
35,1.5,2,1,0.274660834556678,1,0.0855146271483521
50,1.5,2,1,0.260504525076305,0.9965,0.0871644367567889
65,1.5,2,1,0.294527389630133,1,0.0839840796682389
15,1.3,3,1,0.401977543625364,0.9875,0.171106531927061
35,1.3,3,1,0.252548006927899,0.995,0.1056695576928
50,1.3,3,1,0.209654556385725,0.996,0.0823837163573585
65,1.3,3,1,0.205818515253915,0.9965,0.0738191654565317
15,1.5,3,1,0.31911870700869,0.9885,0.142189527846513
35,1.5,3,1,0.22268037942001,0.9765,0.111216239975166
50,1.5,3,1,0.313931864347376,1,0.0844496178737335
65,1.5,3,1,0.386333977684979,1,0.0742203017238365
15,1.3,4,0,0.367365290413538,0.9625,0.205926083864062
35,1.3,4,1,0.227070507735841,0.9905,0.0937595789561316
50,1.3,4,0,0.137736632900694,0.967,0.0729900326908461
65,1.3,4,1,0.330476515804789,0.9995,0.0943928239422373
15,1.5,4,1,0.445585393987066,0.982,0.207559334859115
35,1.5,4,1,0.389653767534213,1,0.110500724896112
50,1.5,4,1,0.344858294195115,0.998,0.104882376999956
65,1.5,4,1,0.35577312983494,1,0.0838649282029964
50,1,1,0,0.0254333323171594,0.641,0.0703750747370459
15,1.3,1,1,0.376083598178058,0.9955,0.147499464922145
35,1.3,1,0,0.051708688643402,0.709,0.0996917026941707
50,1.3,1,1,0.236408870674274,0.9925,0.09779948054804
65,1.3,1,1,0.424756065537422,1,0.0715992277630042
15,1.5,1,1,0.327346194004395,0.9935,0.127511234369109
35,1.5,1,1,0.247302448390183,0.9985,0.0757900850643348
50,1.5,1,0,0.137529847385632,0.9705,0.0742777605924664
65,1.5,1,1,0.169611202981207,0.983,0.0781480510013567
15,1.3,2,0,0.0388851446853872,0.6075,0.148030635967374
35,1.3,2,1,0.351839342980859,0.9975,0.123435384338643
50,1.3,2,1,0.227222582832234,0.9905,0.0972946404967985
65,1.3,2,0,0.130070732572116,0.969,0.0702162668407119
15,1.5,2,0,0.286303450239075,0.973,0.156278576676431
35,1.5,2,1,0.548775866136655,1,0.0934603751836325
50,1.5,2,1,0.395488990301665,1,0.0778450306185635
65,1.5,2,1,0.339958771442856,1,0.0779878971644875
15,1.3,3,0,-0.0359249207759236,0.438,0.213201521362315
35,1.3,3,0,0.103205402491284,0.7995,0.129611525960426
50,1.3,3,1,0.268712218002806,0.996,0.102700304721837
65,1.3,3,0,0.169486333152426,0.959,0.0944553238128809
15,1.5,3,1,0.302484931858864,0.988,0.138926492883393
35,1.5,3,1,0.365081410011851,0.999,0.114474015788788
50,1.5,3,1,0.376167898564433,1,0.0842646996978848
65,1.5,3,1,0.268308762578995,0.9995,0.0736087745451424
15,1.3,4,1,0.293253381673594,0.9825,0.142904969936533
35,1.3,4,0,0.201656736380271,0.971,0.107825234636792
50,1.3,4,0,0.0688650036391669,0.7775,0.0913928109679603
65,1.3,4,1,0.310380133136193,0.9995,0.0799119256842732
15,1.5,4,0,0.1077952586736,0.7245,0.183671726147847
35,1.5,4,1,0.499598985447643,1,0.113781599169325
50,1.5,4,1,0.530560231796631,1,0.100570827151741
65,1.5,4,0,0.141088925410383,0.945,0.0875375214289244
50,1,1,0,-0.0639513953159604,0.256,0.0942118529872815
15,1.3,1,0,0.306585474706668,0.938,0.195873103050211
35,1.3,1,0,0.116422854229446,0.8565,0.113849456153706
50,1.3,1,1,0.21402492418142,0.993,0.0876625321100918
65,1.3,1,1,0.17477180497896,0.984,0.0817906886683064
15,1.5,1,0,0.165079604885142,0.8365,0.166086619442559
35,1.5,1,1,0.259790046949167,0.998,0.0999972000312562
50,1.5,1,1,0.246890143335896,0.998,0.0790328358559509
65,1.5,1,1,0.290577323870725,1,0.0696845724659542
15,1.3,2,0,0.315311103090155,0.96,0.175332211044595
35,1.3,2,1,0.294239427199455,0.998,0.102907657767371
50,1.3,2,1,0.262697329245346,0.998,0.0931539639313508
65,1.3,2,1,0.304042854892733,1,0.0722457548089222
15,1.5,2,0,0.336654876264488,0.9705,0.184375083411346
35,1.5,2,1,0.260673933905268,0.987,0.11955592376482
50,1.5,2,1,0.226171475346988,0.9975,0.0861532984508527
65,1.5,2,1,0.548169637026408,1,0.0980635594167861
15,1.3,3,1,0.405943839556172,0.9875,0.168465168325263
35,1.3,3,0,0.025395010492011,0.59,0.116980397644062
50,1.3,3,0,0.175797880619466,0.957,0.105972662057453
65,1.3,3,0,0.158287934690753,0.9605,0.0884347192946103
15,1.5,3,0,0.110241472648166,0.782,0.140350481784926
35,1.5,3,1,0.356223473002058,0.998,0.1128432128064
50,1.5,3,0,0.147303553120998,0.939,0.0937417760228312
65,1.5,3,1,0.241337264053527,0.9975,0.0835470715403527
15,1.3,4,1,0.371548286133898,0.991,0.162589494255024
35,1.3,4,1,0.421766908778461,1,0.126044600478203
50,1.3,4,0,0.101541152170191,0.864,0.0929960699139275
65,1.3,4,0,0.0611652860556995,0.806,0.0721315387564561
15,1.5,4,0,0.175922473982508,0.8505,0.174728097316397
35,1.5,4,1,0.340100067683576,0.996,0.130959405831695
50,1.5,4,1,0.446883707183487,1,0.113881311106345
65,1.5,4,1,0.308505122712401,1,0.0836599815628205
50,1,1,0,-0.177915558092322,0.019,0.081927529674158
15,1.3,1,0,0.0284900996216893,0.5775,0.165071602182107
35,1.3,1,1,0.36087003723907,0.999,0.118813036975583
50,1.3,1,1,0.171788773838983,0.9905,0.0754808326012615
65,1.3,1,1,0.279163653058226,1,0.0723967001912727
15,1.5,1,0,-0.196455018838467,0.074,0.133645647954065
35,1.5,1,0,0.206640023896676,0.959,0.120337534333068
50,1.5,1,1,0.405728194324036,1,0.10303901082212
65,1.5,1,1,0.304324490659576,1,0.073567810438408
15,1.3,2,0,0.00398304840706046,0.522,0.140520049792242
35,1.3,2,1,0.28360805084474,0.9955,0.113459405691118
50,1.3,2,0,0.130694150132913,0.9525,0.0774527752159755
65,1.3,2,1,0.200166080433065,0.9855,0.0930788906313109
15,1.5,2,0,-0.0761481435103032,0.346,0.204390482826375
35,1.5,2,1,0.365961084496236,0.999,0.0980337906682828
50,1.5,2,1,0.175105577066766,0.987,0.0813336334442723
65,1.5,2,1,0.245593274074836,0.9995,0.0726497315865801
15,1.3,3,0,-0.0303178413966082,0.448,0.210268681947076
35,1.3,3,1,0.224277048492949,0.9805,0.116090415845228
50,1.3,3,1,0.309103948971283,0.999,0.0913197662119217
65,1.3,3,1,0.241818399557352,0.999,0.0747664652185682
15,1.5,3,0,0.260052975936885,0.8925,0.213826512413189
35,1.5,3,1,0.247112815613283,0.994,0.103583631218209
50,1.5,3,1,0.297587487225305,0.999,0.0913106586497424
65,1.5,3,0,0.160625678462312,0.968,0.0855671313088678
15,1.3,4,0,0.0276655163164145,0.5435,0.222901211195373
35,1.3,4,1,0.225106871048434,0.9865,0.110846517457293
50,1.3,4,1,0.338928982572619,1,0.0985855475684762
65,1.3,4,1,0.17195670487259,0.984,0.081382298989999
15,1.5,4,1,0.425894926889738,0.985,0.189664037491653
35,1.5,4,1,0.295337488496544,0.9965,0.115361463774443
50,1.5,4,1,0.29624664288819,0.993,0.114058129006889
65,1.5,4,1,0.24553635807342,0.9985,0.0855112624512808
50,1,1,0,-0.0416755174223246,0.2935,0.0774620130536271
15,1.3,1,1,0.339759693519647,0.98,0.164819442141242
35,1.3,1,0,-0.0429570542517918,0.323,0.0965305404824422
50,1.3,1,1,0.249605847568061,0.997,0.0817933979994979
65,1.3,1,0,0.00890084324409727,0.553,0.0724588316739208
15,1.5,1,0,0.271992214289111,0.932,0.190357768231583
35,1.5,1,1,0.532646570876674,1,0.112304060706155
50,1.5,1,1,0.423059240660494,1,0.0891920083907622
65,1.5,1,1,0.341067928493296,1,0.0704690584710063
15,1.3,2,0,0.3037909138658,0.954,0.183259331168544
35,1.3,2,1,0.252499956657708,0.9845,0.117946844990153
50,1.3,2,1,0.213620332394782,0.995,0.0761467394107189
65,1.3,2,1,0.245722322040521,1,0.0728755326249492
15,1.5,2,0,-0.175220475217437,0.1735,0.189227634882436
35,1.5,2,1,0.438356624996076,0.9995,0.100360866566347
50,1.5,2,1,0.218902991088545,0.9895,0.0949451953719446
65,1.5,2,1,0.228922169481752,0.9995,0.0727598312646553
15,1.3,3,0,0.125218233088069,0.776,0.173388626982672
35,1.3,3,0,0.141013611623869,0.8785,0.120378588372095
50,1.3,3,0,0.160758730798867,0.9655,0.087606790182383
65,1.3,3,1,0.232645627812419,0.997,0.0866938604389734
15,1.5,3,1,0.497167673908433,0.9785,0.242022540119652
35,1.5,3,1,0.306963981576079,0.998,0.102487061213373
50,1.5,3,1,0.410648575242737,1,0.102853401208317
65,1.5,3,1,0.315030372730271,1,0.0886080687983304
15,1.3,4,0,0.295319073301855,0.9315,0.206717787517429
35,1.3,4,1,0.302478422584282,0.998,0.105628105876424
50,1.3,4,1,0.253946300941848,0.993,0.111690447166683
65,1.3,4,1,0.22134016898966,0.997,0.0816306101223093
15,1.5,4,0,0.334728457602274,0.925,0.245307953420037
35,1.5,4,0,0.199640215354552,0.963,0.115766800175725
50,1.5,4,1,0.209406821753184,0.988,0.0955352197490435
65,1.5,4,1,0.323240131856766,0.9995,0.0927871595519494
50,1,1,0,-0.129805737483708,0.069,0.086766689743588
15,1.3,1,1,0.449406642259307,1,0.127934481632613
35,1.3,1,0,0.121832864875153,0.849,0.122390135353668
50,1.3,1,1,0.230827142197503,0.998,0.0771069228263598
65,1.3,1,1,0.160994869569477,0.994,0.06619440036017
15,1.5,1,0,0.0638739632834622,0.6645,0.149625823454835
35,1.5,1,1,0.491270666731655,1,0.0897013957374775
50,1.5,1,1,0.298188540338837,0.9995,0.0866583542730061
65,1.5,1,1,0.258441272535684,0.999,0.0711296711435077
15,1.3,2,0,0.0660318499372577,0.675,0.149769313596724
35,1.3,2,0,0.182158582391605,0.9345,0.118190037274662
50,1.3,2,1,0.209473437209715,0.995,0.0809031387192301
65,1.3,2,1,0.289842309153393,1,0.075489021469816
15,1.5,2,0,0.342843074271334,0.9675,0.188947360313671
35,1.5,2,1,0.345402082838781,1,0.0988257884431282
50,1.5,2,0,0.176311808349901,0.9725,0.0923911119068362
65,1.5,2,1,0.274756454911646,0.999,0.0872784423687229
15,1.3,3,1,0.520187578557192,0.9975,0.179053952583663
35,1.3,3,0,0.183017658998443,0.9695,0.101475546982641
50,1.3,3,1,0.234065875998179,0.999,0.0749658464534069
65,1.3,3,1,0.227831648003551,0.998,0.0860798144163077
15,1.5,3,0,0.270779784726184,0.934,0.184275707545182
35,1.5,3,1,0.375736403547562,1,0.115143630078872
50,1.5,3,0,0.142340192986377,0.905,0.109408155112682
65,1.5,3,1,0.32949880505104,0.9995,0.0847850255706721
15,1.3,4,1,0.457974031405312,0.996,0.1747958693819
35,1.3,4,0,0.150837249893526,0.8535,0.147538105852287
50,1.3,4,1,0.255776868110438,0.9975,0.103107706757282
65,1.3,4,1,0.241500918959486,0.9965,0.0846434664742602
15,1.5,4,1,0.426451103982389,0.9945,0.17003286879297
35,1.5,4,0,0.198110025146301,0.9315,0.134273984304148
50,1.5,4,1,0.27216913974869,0.9995,0.0864471198179152
65,1.5,4,1,0.340957639202317,1,0.0932103368245517
50,1,1,0,0.024588847791744,0.6285,0.0823391106885011
15,1.3,1,0,0.145451234704016,0.8155,0.174091819902567
35,1.3,1,0,0.0916895352276886,0.798,0.117550578518033
50,1.3,1,1,0.277955466028338,0.9985,0.0841054914236808
65,1.3,1,1,0.249781879294111,0.999,0.0780548814047408
15,1.5,1,1,0.34677614053751,0.984,0.163596458036306
35,1.5,1,1,0.321927080261013,0.9995,0.0934461212902057
50,1.5,1,1,0.243346227269577,0.995,0.101246086746856
65,1.5,1,1,0.364292918234904,1,0.0716109449156497
15,1.3,2,0,0.00381707424395414,0.502,0.19807369422438
35,1.3,2,0,0.144580870887117,0.9255,0.101153917689848
50,1.3,2,0,-0.00595310502127268,0.482,0.0941853558404375
65,1.3,2,1,0.178284424548091,0.9915,0.0753963675925428
15,1.5,2,1,0.268282649744651,0.9855,0.125225902334337
35,1.5,2,0,0.211749346583001,0.953,0.124905905148474
50,1.5,2,1,0.461003796844619,1,0.101199411726589
65,1.5,2,1,0.376210423570723,1,0.0839894075816688
15,1.3,3,0,0.161722095669439,0.874,0.149420171008387
35,1.3,3,0,0.134142239846167,0.903,0.106539645218557
50,1.3,3,0,0.148278711695526,0.9365,0.0963447669949281
65,1.3,3,1,0.201840940563603,0.9985,0.0701186127879418
15,1.5,3,0,-0.0373642321510197,0.396,0.14832260234045
35,1.5,3,0,0.185502307107229,0.9465,0.116921450016317
50,1.5,3,1,0.39228000253918,1,0.107105602419493
65,1.5,3,1,0.300849516788981,1,0.0595925336310966
15,1.3,4,0,0.0853817108640087,0.686,0.180423503315868
35,1.3,4,0,0.139929431186526,0.923,0.0991254603721703
50,1.3,4,0,0.097712974247041,0.8615,0.0951450305001002
65,1.3,4,1,0.299204012563873,0.999,0.0944216052292936
15,1.5,4,0,0.480160439742515,0.971,0.259235005276048
35,1.5,4,0,0.197611274329756,0.972,0.10398163465059
50,1.5,4,1,0.313730234203707,1,0.0880539206519692
65,1.5,4,1,0.228344009318899,0.994,0.0834100172864685
50,1,1,0,-0.0528311139217222,0.301,0.102623291846235
15,1.3,1,1,0.38128839846857,0.996,0.137515018990507
35,1.3,1,1,0.272102178656687,0.997,0.0874616369132659
50,1.3,1,0,0.0219485515355499,0.608,0.077941191749334
65,1.3,1,1,0.191917339001368,0.995,0.0775449530840213
15,1.5,1,0,0.239039671092588,0.915,0.179208640521584
35,1.5,1,1,0.491162295543015,1,0.095238430871587
50,1.5,1,1,0.316708306807207,1,0.0851087926289905
65,1.5,1,1,0.482214724044939,1,0.0759792960475611
15,1.3,2,0,0.287836048427491,0.928,0.203319238689176
35,1.3,2,0,0.201479789582605,0.972,0.102748890831816
50,1.3,2,1,0.22615894194143,0.9945,0.0928069501891148
65,1.3,2,1,0.156886114033608,0.986,0.0715405802223693
15,1.5,2,1,0.446709895667899,0.998,0.156736924179098
35,1.5,2,0,0.135951238191521,0.8925,0.109226141046148
50,1.5,2,0,0.0614330538914641,0.753,0.0909041701677728
65,1.5,2,1,0.315982171338784,1,0.0552628486755743
15,1.3,3,0,0.188684505083518,0.8515,0.190549914633385
35,1.3,3,0,0.117316857940869,0.8285,0.12147109697175
50,1.3,3,0,0.0997068928504482,0.8315,0.107380301732586
65,1.3,3,1,0.398205333352124,1,0.0885586869336357
15,1.5,3,0,0.349645013096214,0.9725,0.177637721243877
35,1.5,3,1,0.458221693545543,1,0.112391144327756
50,1.5,3,1,0.344071365471062,1,0.095708195321118
65,1.5,3,1,0.337235591085827,1,0.0768233606552994
15,1.3,4,0,0.227810589276443,0.919,0.167679504767017
35,1.3,4,0,0.0266388082269565,0.599,0.107605637904687
50,1.3,4,1,0.167194438933673,0.979,0.0866171923147133
65,1.3,4,0,0.106439158834642,0.931,0.0726862551995422
15,1.5,4,0,0.261385048283914,0.916,0.192957448792327
35,1.5,4,1,0.391091250114918,0.9965,0.145825603469343
50,1.5,4,1,0.503787360521291,1,0.104959152981974
65,1.5,4,1,0.240449774745777,0.9925,0.0981219473332715
50,1,1,0,0.0912982082806345,0.8335,0.0951923752170368
15,1.3,1,0,0.143406358232873,0.83,0.158293670124495
35,1.3,1,0,0.14885775068667,0.9045,0.113956349821543
50,1.3,1,0,0.169014556164207,0.966,0.0889910266182605
65,1.3,1,0,0.0922701675332612,0.923,0.067170483974036
15,1.5,1,0,0.225404016793989,0.9135,0.175848739939165
35,1.5,1,1,0.456245915358374,1,0.0962960232444112
50,1.5,1,1,0.317327392866036,1,0.0788777030315384
65,1.5,1,1,0.359596848406451,1,0.0621709535995347
15,1.3,2,0,-0.110096649373458,0.236,0.167228596937855
35,1.3,2,0,0.107100632851499,0.8065,0.124988770730723
50,1.3,2,0,0.0974427646431392,0.871,0.0856163448295542
65,1.3,2,0,0.125588803717873,0.944,0.0775699927176935
15,1.5,2,0,0.183689338585918,0.856,0.176628260635734
35,1.5,2,1,0.377638492781208,1,0.104675739522223
50,1.5,2,1,0.267465473321464,1,0.0824880409268031
65,1.5,2,1,0.40733887798216,1,0.094765525361688
15,1.3,3,0,0.247599848047711,0.9025,0.191775996728588
35,1.3,3,1,0.407221591704498,0.9995,0.116986938305862
50,1.3,3,0,0.00468078647926089,0.5175,0.0978582579028955
65,1.3,3,1,0.169184343000201,0.986,0.0799701000161294
15,1.5,3,1,0.355339694731266,0.9945,0.132000087001837
35,1.5,3,0,0.173632383525344,0.915,0.126835868333866
50,1.5,3,1,0.271083921491868,0.997,0.0949039778305226
65,1.5,3,1,0.306130305269516,1,0.0783341933738339
15,1.3,4,0,-0.0499188484842889,0.349,0.147071980962771
35,1.3,4,1,0.301355842686842,0.993,0.121304198087736
50,1.3,4,0,-0.0943831543666113,0.0895,0.0708270604694174
65,1.3,4,0,0.121893784253331,0.908,0.0909055793577027
15,1.5,4,0,0.28543544717825,0.936,0.200807144258339
35,1.5,4,1,0.419662788225258,1,0.10152119962472
50,1.5,4,1,0.352809104277746,1,0.0848390591666704
65,1.5,4,1,0.264182508792063,1,0.0821592180349568
50,1,1,0,-0.0456942564757024,0.2875,0.0783658409906155
15,1.3,1,0,0.160227806316246,0.853,0.155009515830039
35,1.3,1,0,0.0513549225541652,0.6605,0.116145815211565
50,1.3,1,1,0.261596834453062,0.9915,0.104884630840167
65,1.3,1,1,0.319895312290533,1,0.0659596410697614
15,1.5,1,0,0.146435121492575,0.8015,0.181594932448867
35,1.5,1,1,0.277420103639972,0.999,0.0856232027378416
50,1.5,1,1,0.456695719544421,1,0.0936738178968594
65,1.5,1,1,0.378304787013389,1,0.0734409607184179
15,1.3,2,0,-0.135016452606231,0.1235,0.122090490703701
35,1.3,2,0,0.162570979180869,0.945,0.0998084602765077
50,1.3,2,1,0.194695447194912,0.9925,0.0770154914054771
65,1.3,2,1,0.192101041416288,0.9935,0.0761439601260443
15,1.5,2,1,0.380082332443718,0.9775,0.187493271467702
35,1.5,2,1,0.449312076657841,1,0.0882469003530103
50,1.5,2,1,0.184189345196461,0.979,0.0890672717211091
